commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply
UgxpSR9o4S3la3p7JHt4AaABAg,LmypRT0odiQ,Coloration sourcils semi-permanente Brow Color de l&#39;Oréal Paris,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@paulleger1417,UC_vkpIqv5HPJbxqhvL4j0fg,On met tout le tube<br>Merci,2024-10-27T12:21:02Z,2024-10-27T12:21:02Z,1,1,,False
Ugz-UnnJct33SYowzOV4AaABAg,7_lyTy7zQT0,Coloration sourcils semi-permanente Brow Color de l&#39;Oréal Paris,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@porteghislaine2940,UCBQQbgwUkNUmtSgUrT_V9wg,Il faudrai aussi des postiches de sourcils ...de faux sourcils a poser..pensez y! Vous serez les premiers.,2025-09-29T18:49:39Z,2025-09-29T18:49:39Z,0,0,,False
UgypmvjO4AD0GH_dlYh4AaABAg,rSAgYzTQBMQ,[DREAM LONG] Cheveux lisses ou bouclés ? Donnez du style à vos longueurs !,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@GhitaAm-b8j,UCIDnfnN10ZmtBQCyAM54-xQ,Est-ce qu&#39;il y a un autre produit pour avoir des cheveux lisses,2024-11-30T18:37:07Z,2024-11-30T18:37:07Z,0,0,,False
UgxB52FVn4RMtHQKLtB4AaABAg,scEqKa87i4M,Le Défilé &quot;Worth it&quot; L&#39;Oréal Paris 2024,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@Chromachanel,UC5DIGpg2NuKki813uDvBoUw,Love kendall,2025-02-19T14:50:52Z,2025-02-19T14:50:52Z,0,0,,False
UgwNg1llaoB792vj_Fh4AaABAg,J6uJO1pKVa8,Calendrier De L’avent 2024! Célébrez les Fêtes avec l’Oréal Paris ✨,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@vangdo1922,UCEVBWQ1JGEAMU676PY8KVpA,L&#39;Oréal Paris Image <br>This is a contest for everyone in the world to tell their L&#39;Oréal Paris life by video clips and photos posted on social networks. They have to design their daily routines and their images with L&#39;Oréal Paris products. Later L&#39;Oréal Paris will choose suitable people for L&#39;Oréal Paris Runway. Tell your true L&#39;Oréal Paris Runway.❤,2024-11-19T03:47:05Z,2024-11-19T03:47:05Z,0,0,,False
Ugx5EtQ1AFYbS-NnYRR4AaABAg,KNg12i9EmcQ,Calendrier De L’avent 2024! Célébrez les Fêtes avec l’Oréal Paris ✨,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@DHARMENDRASHARMA-k3u1t,UCpCCWVZi6kiAUzw4gv1r75Q,Hacking Karne Se Email ID change hoti or phir bhi Seekhna hai jee Searching karo orbAbhi Se Sahi kaha hai jee,2025-02-23T21:54:45Z,2025-02-23T21:54:45Z,0,0,,False
UgyEJFOtDRB7AtIpt054AaABAg,wwfGFt7T7YU,[ELSEVE DREAM LONG] Masque-Fibres XXL : un complexe au pro-collagène pour des longueurs plus saines!,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@Beautiful-life-fr,UCGmrV53r6ma_7hfwnO7pg6w,Aimez ma page 💖🤗👍🏼,2025-04-19T16:51:02Z,2025-04-19T16:51:02Z,0,0,,False
UgzEA_OQPz1OiQhxabR4AaABAg,wwfGFt7T7YU,[ELSEVE DREAM LONG] Masque-Fibres XXL : un complexe au pro-collagène pour des longueurs plus saines!,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@BlertaKastrati-e8l,UCE8iP5V9bGn_EbqJIBRhDqg,SHUMË TE BUKURA ME OPERACIONE PLASTIKE LIKE,2024-10-05T03:54:10Z,2024-10-05T03:54:10Z,0,0,,False
UgwnO_dyehryGRqqqF14AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@joanna.bellacara,UClA4q2Put1l1uMyF9yGnuaw,🔥 the power of woman is great! ❤‍🔥,2025-02-14T11:14:54Z,2025-02-14T11:14:54Z,0,0,,False
UgwTLxGmgJ77-JhA-LF4AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@inshaallahyus,UC4gw-Xx6qLwUKn6y4SxDMmg,Waouh this is wonderful 😊👍🏿😊,2024-11-22T01:35:59Z,2024-11-22T01:35:59Z,1,0,,False
UgyCyS-qRo5R7ZtRBaF4AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@raulluna6659,UCcfUCGVZxm1B__hKjrl14Jw,❤️ BELINDA ❤️,2024-09-24T01:46:20Z,2024-09-24T01:46:20Z,0,0,,False
UgxlylUH6PgG03ELNuZ4AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@dinerooros,UCNOyvu0ud6Icgn96njFbang,beautiful woman,2024-09-16T03:01:19Z,2024-09-16T03:01:19Z,0,0,,False
UgwA4ZlcG9Hddn8DQ154AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤ Saïd,2024-07-05T03:29:13Z,2024-07-05T03:29:13Z,2,0,,False
UgznrWeJxp9Wl6xt92d4AaABAg,gEMdG6zJ36w,[L’ORÉAL POUR LE FUTUR] Notre partenariat avec Women’s Earth Alliance,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@ivania321,UCVHJ-8pabmVleVvpnUJdemA,When women thrive the world thrives ❤ ✌🏼let’s go more women co-ops and global relationships ❤,2024-07-04T16:42:38Z,2024-07-04T16:42:38Z,2,0,,False
Ugx1sBUY9FW7aTIsx4R4AaABAg,NLoygW5b9rA,[L’ORÉAL POUR LE FUTUR] Parce que notre planète le vaut bien,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@gostreiver8036,UC27mvtV69pBjqr1xKlUM3_A,“Ostensible control over the knowable by making institutionalized science the only true path to understanding”,2025-02-03T01:58:19Z,2025-02-03T01:58:19Z,0,0,,False
UgwoMQo1uBELm1EFyjd4AaABAg,NLoygW5b9rA,[L’ORÉAL POUR LE FUTUR] Parce que notre planète le vaut bien,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤ Saïd,2024-07-05T03:30:25Z,2024-07-05T03:30:25Z,2,0,,False
UgzI_KvuH0aSPzXdBq94AaABAg,NLoygW5b9rA,[L’ORÉAL POUR LE FUTUR] Parce que notre planète le vaut bien,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@ivania321,UCVHJ-8pabmVleVvpnUJdemA,❤❤❤❤❤,2024-07-04T16:44:42Z,2024-07-04T16:44:42Z,2,0,,False
UgzgFrFU1zcJrg22b2t4AaABAg,KkpE2O7zFvc,[L’ORÉAL POUR LE FUTUR] Les femmes et le climat,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤ Saïd,2024-07-05T03:29:45Z,2024-07-05T03:29:45Z,1,0,,False
Ugyh_19bWFkhfyRcAhx4AaABAg,h-Oqxb9aBXo,[L’ORÉAL POUR LE FUTUR] Les engagements de L’Oréal Paris pour l’environnement,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@ivania321,UCVHJ-8pabmVleVvpnUJdemA,From Costa Rica 🇨🇷 I scream from the top of my lungs OUR PLANET IS WORTH IT :),2024-07-04T16:28:36Z,2024-07-04T16:29:22Z,0,0,,False
UgyCmausewvyGdU2mKd4AaABAg,aiyA_ZiHvGc,[BRIGHT REVEAL] Guide d&#39;utilisation,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@Mélimélia-i8o,UCOk-e5nH7safQkwauF3p4Hg,Aucun produit ne marche à part un traitement chez un vrai dermatologue,2024-07-14T18:36:35Z,2024-07-14T18:36:35Z,0,0,,False
UgynSbBSrYD201YamGt4AaABAg,aiyA_ZiHvGc,[BRIGHT REVEAL] Guide d&#39;utilisation,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤❤ Saïda,2024-07-05T03:45:26Z,2024-07-05T03:45:26Z,0,0,,False
Ugwdk7WQhN-FwK6kg5p4AaABAg,-iMrCe_6KGA,"[BRIGHT REVEAL] Le protocole, étape par étape",UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤ Saïda,2024-07-05T03:45:09Z,2024-07-05T03:45:09Z,1,0,,False
UgzX0VJVq0u6kyvduaB4AaABAg,-iMrCe_6KGA,"[BRIGHT REVEAL] Le protocole, étape par étape",UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@chloé-p5q,UC-S0OyBmFXQfbpxz8ET9cdQ,why did you whited eva longoria,2024-06-29T22:30:32Z,2024-06-29T22:30:32Z,0,0,,False
UgySD_vi-pl1eKwJRvZ4AaABAg,-iMrCe_6KGA,"[BRIGHT REVEAL] Le protocole, étape par étape",UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@MariaDeSousa-wv9zt,UCnhx4fxhL4klU3FPgN9T78g,Je l&#39;ai acheté aujourd&#39;hui on verra bien,2024-06-11T18:22:32Z,2024-06-11T18:22:32Z,0,0,,False
UgyZh97e1vRBVekA1w94AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@rayazrayaz1188,UCsCABykamlkW0wyrzaZsROg,Il laisse à la fin quant il se sèche comme la peau morte sur le visage je ne sais pas pourquoi je l’ai acheter aujourd’hui à Leclerc,2025-05-21T13:43:32Z,2025-05-21T13:43:32Z,0,0,,False
UgwFfpFou5t2QOuB61x4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@TouitaCherifa,UCy8Qt04RsOgWvPL2SolwQhw,C&#39;est combien le prix slvp,2025-03-27T22:39:01Z,2025-03-27T22:39:01Z,0,0,,False
Ugwn6-wlNNCzGNgVhsR4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@dinerooros,UCNOyvu0ud6Icgn96njFbang,bello,2024-09-18T07:04:48Z,2024-09-18T07:04:48Z,0,0,,False
Ugz7cTLDa4WDcYccjWd4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@dinerooros,UCNOyvu0ud6Icgn96njFbang,guapoo handsome boy beautiful,2024-09-16T03:00:53Z,2024-09-16T03:00:53Z,0,0,,False
UgwnulrcdNuCZp_HnTt4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤ Saïd,2024-07-05T03:23:37Z,2024-07-05T03:23:37Z,2,0,,False
Ugx4MkcQ4I9NvPJfJRh4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@laurabarithel8988,UCh6XyioTHmHksIEZk3Nj4yg,"A part Ntamack, qui sont les autres ?",2024-06-17T19:54:15Z,2024-06-17T19:54:15Z,1,0,,False
UgyMOXJVGhFXEaTf9dl4AaABAg,XJl0XW9h8GI,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@JehanTHOMAS,UC4Yk1JDJmoxNuk1ypSuftqw,"C&#39;est Marcos Llorente à <a href=""https://www.youtube.com/watch?v=XJl0XW9h8GI&amp;t=11"">0:11</a> ? Excellent j&#39;adore ce joueur.",2024-06-11T09:48:56Z,2024-06-11T09:48:56Z,1,0,,False
UgzCvvI-NLjA94BmPS14AaABAg,ft_CYF4K-Cg,[BRIGHT REVEAL] Sérum Anti-Taches et Fluide Anti-UV SPF 50+,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤❤ said,2024-07-05T03:23:14Z,2024-07-05T03:23:14Z,2,0,,False
UgzwHPf60IVP0rPRBNR4AaABAg,WxCLPIoLc88,[BRIGHT REVEAL] Sérum Anti-Taches et Fluide Anti-UV SPF 50+,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@Hapsat221,UCpX5SSQZ5smrczj9e8jCwrA,Elle est très belle cette jeune femme😍😍,2024-06-28T12:57:27Z,2024-06-28T12:57:27Z,1,0,,False
Ugwtq_IC09Xy0EuFDlN4AaABAg,5SRwRhH3sUM,[MAGIC RETOUCH] 3 secondes pour des racines impeccables,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤❤ said,2024-07-05T03:24:22Z,2024-07-05T03:24:22Z,1,0,,False
Ugzou49_cVOQoS-1gKl4AaABAg,WnxCAH6tU_4,[MAGIC RETOUCH] 3 secondes pour des racines impeccables,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@ZinaBenzaid,UCZ6wCUPCcOBWeFKaICPjuEg,C&#39;est qoi la couleur de ses cheveux celle qui est habillée en rose,2024-07-11T11:49:47Z,2024-07-11T11:49:47Z,1,0,,False
Ugx525Xt2dySbL750Wh4AaABAg,WnxCAH6tU_4,[MAGIC RETOUCH] 3 secondes pour des racines impeccables,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤ Saïd,2024-07-05T03:23:57Z,2024-07-05T03:23:57Z,2,0,,False
UgziZuAi19lp82Sg8gF4AaABAg,UJEYWipECEM,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@decebaltrandafir,UCtu5uptJVmkGI1QJoud06Gw,That serum should be incapsulated otherwise you need to use lots of chemicals to stabilize the formula. 😢,2025-01-02T09:28:22Z,2025-01-02T09:28:22Z,0,0,,False
UgwWdAeR_iTZIz4X7Ep4AaABAg,UJEYWipECEM,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤ said,2024-07-05T03:19:36Z,2024-07-05T03:19:36Z,1,0,,False
UgwTVu0f78acmYQh3nF4AaABAg,UJEYWipECEM,[MEN EXPERT] Peau fatiguée ? Reprenez l&#39;avantage avec le Sérum Hydra Energetic,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@JehanTHOMAS,UC4Yk1JDJmoxNuk1ypSuftqw,"C&#39;est impactant, j&#39;aime bien.",2024-06-05T07:40:45Z,2024-06-05T07:40:45Z,0,1,,False
UgzJgX31Q8yvQYlLutt4AaABAg,tH6B9Al7S28,[REVITALIFT FILLER] EFFICACITÉ PROUVÉE - Notre sérum N°1 réduit les rides de 47% en 6 semaines,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@fabriceclose8937,UCd8EVuxHWLIGT9947a3XTlg,🥇,2024-06-27T05:31:55Z,2024-06-27T05:31:55Z,0,0,,False
Ugz82wwlD6sS5jlYWp54AaABAg,Z4ryy58gF1Q,[REVITALIFT FILLER] Sérum &amp; Sérum Yeux Revitalift Filler à l&#39;Acide Hyaluronique,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤❤❤❤ Saïda,2024-07-05T03:46:47Z,2024-07-05T03:46:47Z,0,0,,False
UgwSITaoVRcRTRh-w4Z4AaABAg,Z4ryy58gF1Q,[REVITALIFT FILLER] Sérum &amp; Sérum Yeux Revitalift Filler à l&#39;Acide Hyaluronique,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@fabriceclose8937,UCd8EVuxHWLIGT9947a3XTlg,✨,2024-06-27T05:31:43Z,2024-06-27T05:31:43Z,0,0,,False
Ugz3smqpew3eJ7X_t5F4AaABAg,4w7xHw6Hq6g,REVITALIFT FILLER Notre Sérum N°1 est maintenant renforcé à l’acide hyaluronique micro-épidermique,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@fabriceclose8937,UCd8EVuxHWLIGT9947a3XTlg,🏆,2024-06-27T05:32:05Z,2024-06-27T05:32:05Z,0,0,,False
UgxmCHrJIGhd0Vugr1d4AaABAg,1t0HcpzyQ5k,[REVITALIFT FILLER] Sérum &amp; Sérum Yeux Revitalift Filler à l&#39;Acide Hyaluronique,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@saidameziani7297,UCD9ilE15ERULUYbgsQrY9Bw,❤❤❤❤❤❤❤said,2024-07-05T03:18:06Z,2024-07-05T03:18:06Z,2,0,,False
UgxQ92qVs-3TdJK8hU54AaABAg,1t0HcpzyQ5k,[REVITALIFT FILLER] Sérum &amp; Sérum Yeux Revitalift Filler à l&#39;Acide Hyaluronique,UCjgOxNP15FxIYknHYgUBUMQ,L'Oréal Paris France,@aichalamkadmi,UC9Pqh8bcxMzM5K0PPQfItUw,1356,2024-05-31T05:16:05Z,2024-05-31T05:16:05Z,2,0,,False
